Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
IGIB,iShares Intermediate-Term Corporate Bond ETF,54.02,5534349000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/igib
IGOV,iShares International Treasury Bond ETF,48.45,898747500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/igov
EMB,iShares J.P. Morgan USD Emerging Markets Bond ETF,107.99,17299998000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/emb
MBB,iShares MBS ETF,105.2,15611680000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mbb
JKI,iShares Morningstar Mid-Cap ETF,152.9601,451232295,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jki
ACWX,iShares MSCI ACWI ex US Index Fund,45.19,3678466000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/acwx
ACWI,iShares MSCI ACWI Index Fund,69.94,9847552000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/acwi
AAXJ,iShares MSCI All Country Asia ex Japan Index Fund,68.13,4496580000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/aaxj
EWZS,iShares MSCI Brazil Small-Cap ETF,15.45,88837500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ewzs
MCHI,iShares MSCI China ETF,59.61,4291920000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mchi
SCZ,iShares MSCI EAFE Small-Cap ETF,56.29,9299108000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/scz
EEMA,iShares MSCI Emerging Markets Asia ETF,65.05,487875000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/eema
EMXC,iShares MSCI Emerging Markets ex China ETF,47.8105,14343150,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/emxc
EUFN,iShares MSCI Europe Financials Sector Index Fund,18.08,660824000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/eufn
IEUS,iShares MSCI Europe Small-Cap ETF,49.57,151188500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ieus
RING,iShares MSCI Global Gold Miners ETF,17.48,213256000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ring
SDG,iShares MSCI Global Impact ETF,56.71,48203500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sdg
EWJE,iShares MSCI Japan Equal Weighted ETF,32.89,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ewje
EWJV,iShares MSCI Japan Value ETF,24.25,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ewjv
ENZL,iShares MSCI New Zealand ETF,50.08,162760000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/enzl
QAT,iShares MSCI Qatar ETF,17.86,53580000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/qat
TUR,iShares MSCI Turkey ETF,26.68,542938000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tur
UAE,iShares MSCI UAE ETF,14.12,48714000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/uae
IBB,iShares Nasdaq Biotechnology Index Fund,108.61,7977404500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ibb
SOXX,iShares PHLX SOX Semiconductor Sector Index Fund,179.51,1148864000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/soxx
PFF,iShares Preferred and Income Securities ETF,36.34,14154430000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pff
AMCA,iShares Russell 1000 Pure U.S. Revenue ETF,26.9893,10795720,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/amca
EMIF,iShares S&P Emerging Markets Infrastructure Index Fund,28.715,33022250,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/emif
ICLN,iShares S&P Global Clean Energy Index Fund,9.5,193800000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/icln
WOOD,iShares S&P Global Timber & Forestry Index Fund,62.67,289535400,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/wood
INDY,iShares S&P India Nifty 50 Index Fund,35.5,775675000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/indy
IJT,iShares S&P Small-Cap 600 Growth ETF,177.02,5558428000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ijt
DVY,iShares Select Dividend ETF,97.28,16946176000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dvy
SHV,iShares Short Treasury Bond ETF,110.41,19134053000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/shv
IGSB,iShares Short-Term Corporate Bond ETF,52.33,10199117000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/igsb
ISRL,"Isramco, Inc.",102.77,279292685,n/a,1983,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/isrl
ITMR,Itamar Medical Ltd.,11.4,5562778.2,487963,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/itmr
ITI,"Iteris, Inc.",3.97,132410381.8,n/a,n/a,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/iti
ITRM,Iterum Therapeutics plc,5.02,71080303.46,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/itrm
ITRI,"Itron, Inc.",48.99,1936835621,n/a,1993,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/itri
ITRN,Ituran Location and Control Ltd.,36.65,768502341.9,n/a,2005,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/itrn
IVENC,Ivy NextShares,100.02,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ivenc
IVFGC,Ivy NextShares,100.02,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ivfgc
IVFVC,Ivy NextShares,100.02,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ivfvc
IZEA,"IZEA Worldwide, Inc.",1.4,16902243.4,n/a,n/a,Consumer Services,Advertising,https://www.nasdaq.com/symbol/izea
JJSF,J & J Snack Foods Corp.,151.69,2849138662,n/a,1986,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/jjsf
MAYS,"J. W. Mays, Inc.",40.31,81256091.8,n/a,n/a,Consumer Services,Building operators,https://www.nasdaq.com/symbol/mays
JBHT,"J.B. Hunt Transport Services, Inc.",101.78,11067433843,n/a,n/a,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/jbht
JCOM,"j2 Global, Inc.",84.26,4153035865,n/a,1999,Technology,Telecommunications Equipment,https://www.nasdaq.com/symbol/jcom
JKHY,"Jack Henry & Associates, Inc.",131.33,10135604323,n/a,1985,Technology,EDP Services,https://www.nasdaq.com/symbol/jkhy
JACK,Jack In The Box Inc.,76.87,1983769023,n/a,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/jack
JAGX,"Jaguar Health, Inc.",0.1449,9821221.874,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/jagx
JAKK,"JAKKS Pacific, Inc.",1.36,39671081.68,n/a,1996,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/jakk
JRVR,"James River Group Holdings, Ltd.",39.88,1199093695,n/a,2014,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/jrvr
JSML,Janus Henderson Small Cap Growth Alpha ETF,40.73,8227460,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jsml
JSMD,Janus Henderson Small/Mid Cap Growth Alpha ETF,42.13,14829760,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/jsmd
JASN,"Jason Industries, Inc.",1.63,44653814.14,n/a,2013,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/jasn
JASNW,"Jason Industries, Inc.",0.0033,0,n/a,2013,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/jasnw
JAZZ,Jazz Pharmaceuticals plc,132.52,7561025472,n/a,2007,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/jazz
JD,"JD.com, Inc.",27.05,24988366938,923784360,2014,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/jd
JSYN,Jensyn Acquistion Corp.,10.96,21981014.32,n/a,2016,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/jsyn
JSYNR,Jensyn Acquistion Corp.,0.2572,0,n/a,2016,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/jsynr
JSYNU,Jensyn Acquistion Corp.,12.25,0,n/a,2016,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/jsynu
JSYNW,Jensyn Acquistion Corp.,0.08,0,n/a,2016,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/jsynw
JRSH,"Jerash Holdings (US), Inc.",7.2,81540000,n/a,2018,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/jrsh
JBLU,JetBlue Airways Corporation,16.08,4929053325,n/a,2002,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/jblu
JCTCF,Jewett-Cameron Trading Company,7.9459,33523656.75,n/a,n/a,Consumer Services,RETAIL: Building Materials,https://www.nasdaq.com/symbol/jctcf
JMU,JMU Limited,2.22,5691267.48,2563634,2015,Technology,EDP Services,https://www.nasdaq.com/symbol/jmu
JBSS,"John B. Sanfilippo & Son, Inc.",67.93,773502606.8,n/a,1991,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/jbss
JOUT,Johnson Outdoors Inc.,68.08,683454166.9,n/a,n/a,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/jout
JNCE,"Jounce Therapeutics, Inc.",5.31,173639628.5,n/a,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/jnce
KALU,Kaiser Aluminum Corporation,103.11,1659451618,n/a,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/kalu
KALA,"Kala Pharmaceuticals, Inc.",8.13,274758683.3,n/a,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kala
KLDO,"Kaleido Biosciences, Inc.",12.83,0,n/a,2019,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/kldo
KALV,"KalVista Pharmaceuticals, Inc.",21.69,373624717.2,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kalv
KMDA,Kamada Ltd.,5.93,238949812.5,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kmda
KNDI,"Kandi Technologies Group, Inc.",7.29,375303371.8,n/a,n/a,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/kndi
KPTI,Karyopharm Therapeutics Inc.,4.22,256826857.9,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kpti
KZIA,Kazia Therapeutics Limited,3.85,6451260.2,1675652,n/a,Capital Goods,Miscellaneous,https://www.nasdaq.com/symbol/kzia
KBLM,KBL Merger Corp. IV,10.32,153535800,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/kblm
KBLMR,KBL Merger Corp. IV,0.23,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/kblmr
KBLMU,KBL Merger Corp. IV,10.51,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/kblmu
KBLMW,KBL Merger Corp. IV,0.1067,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/kblmw
KBSF,KBS Fashion Group Limited,3.7841,8432855.498,n/a,2013,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/kbsf
KCAP,"KCAP Financial, Inc.",3.49,130319542.1,n/a,2006,n/a,n/a,https://www.nasdaq.com/symbol/kcap
KCAPL,"KCAP Financial, Inc.",25.4,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kcapl
KRNY,Kearny Financial,12.77,1188909028,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/krny
KELYA,"Kelly Services, Inc.",22.34,868402088.5,n/a,n/a,Technology,Professional Services,https://www.nasdaq.com/symbol/kelya
KELYB,"Kelly Services, Inc.",23,894057656,n/a,n/a,Technology,Professional Services,https://www.nasdaq.com/symbol/kelyb
KMPH,"KemPharm, Inc.",1.94,51323382.88,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kmph
KFFB,Kentucky First Federal Bancorp,7.81,65403400.15,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/kffb
KEQU,Kewaunee Scientific Corporation,23.8844,65546556.03,n/a,n/a,Capital Goods,Medical Specialities,https://www.nasdaq.com/symbol/kequ
KTCC,Key Tronic Corporation,6.4,68861952,n/a,1983,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/ktcc
KZR,"Kezar Life Sciences, Inc.",18.05,344903389.1,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kzr
KFRC,"Kforce, Inc.",35.3,912440683.4,n/a,1995,Technology,Professional Services,https://www.nasdaq.com/symbol/kfrc
KE,"Kimball Electronics, Inc.",16.01,408985424.2,n/a,n/a,Technology,Electrical Products,https://www.nasdaq.com/symbol/ke
KBAL,"Kimball International, Inc.",15.42,566094599,n/a,n/a,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/kbal
KIN,"Kindred Biosciences, Inc.",9.2,356918636.8,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kin
KGJI,Kingold Jewelry Inc.,0.78,51568531.56,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/kgji
KINS,"Kingstone Companies, Inc",16.12,173183172.8,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/kins
KNSA,"Kiniksa Pharmaceuticals, Ltd.",15.93,788370076.7,n/a,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/knsa
KNSL,"Kinsale Capital Group, Inc.",66.77,1417376600,n/a,2016,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/knsl
KIRK,"Kirkland&#39;s, Inc.",9.82,145907867.7,n/a,2002,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/kirk
KTOV,Kitov Pharma Ltd.,1.2,12587317.2,10489431,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ktov
KTOVW,Kitov Pharma Ltd.,0.21,0,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ktovw
KLAC,KLA-Tencor Corporation,113.95,18649511433,n/a,1980,Capital Goods,Electronic Components,https://www.nasdaq.com/symbol/klac
KLXE,"KLX Energy Services Holdings, Inc. ",23.5,525512663.5,n/a,n/a,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/klxe
KOD,Kodiak Sciences Inc,6.51,239762369.1,n/a,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/kod
KONA,"Kona Grill, Inc.",0.97,12862511.37,n/a,2005,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/kona
KOPN,Kopin Corporation,1.68,128707323.4,n/a,1992,Technology,Semiconductors,https://www.nasdaq.com/symbol/kopn
KRNT,Kornit Digital Ltd.,20.98,734338875.9,n/a,2015,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/krnt
KOSS,Koss Corporation,1.98,14661565.38,n/a,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/koss
KWEB,KraneShares Trust KraneShares CSI China Internet ETF,45.14,153476000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kweb
KTOS,"Kratos Defense & Security Solutions, Inc.",16.28,1718808538,n/a,n/a,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/ktos
KRYS,"Krystal Biotech, Inc.",22.17,319889067.7,n/a,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/krys
KLIC,"Kulicke and Soffa Industries, Inc.",22.7,1501393096,n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/klic
KURA,"Kura Oncology, Inc.",14.83,564087998.2,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kura
KVHI,"KVH Industries, Inc.",10.64,188726265.8,n/a,1996,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/kvhi
FSTR,L.B. Foster Company,17.72,187173383,n/a,n/a,Basic Industries,Metal Fabrications,https://www.nasdaq.com/symbol/fstr
LJPC,La Jolla Pharmaceutical Company,6.97,182848408.1,n/a,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/ljpc
LSBK,"Lake Shore Bancorp, Inc.",16,96318704,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/lsbk
LBAI,"Lakeland Bancorp, Inc.",15.85,797027077,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/lbai
LKFN,Lakeland Financial Corporation,46.38,1165472492,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/lkfn
LAKE,"Lakeland Industries, Inc.",11.04,89639147.52,n/a,1986,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/lake
LRCX,Lam Research Corporation,168.83,25762352839,n/a,1984,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/lrcx
LAMR,Lamar Advertising Company,77.45,7712720931,n/a,1996,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/lamr
LANC,Lancaster Colony Corporation,151.22,4159759004,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/lanc
LNDC,Landec Corporation,11.89,346834248.7,n/a,1996,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/lndc
LARK,Landmark Bancorp Inc.,24.1502,105587475.8,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/lark
LMRK,Landmark Infrastructure Partners LP,14.18,359298965.8,n/a,2014,Consumer Services,Real Estate,https://www.nasdaq.com/symbol/lmrk
LMRKN,Landmark Infrastructure Partners LP,24.4519,0,n/a,n/a,Consumer Services,Real Estate,https://www.nasdaq.com/symbol/lmrkn
LMRKO,Landmark Infrastructure Partners LP,24.75,0,n/a,n/a,Consumer Services,Real Estate,https://www.nasdaq.com/symbol/lmrko
LMRKP,Landmark Infrastructure Partners LP,25.1,0,n/a,n/a,Consumer Services,Real Estate,https://www.nasdaq.com/symbol/lmrkp
LE,"Lands&#39; End, Inc.",17.19,553718108.8,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/le
LSTR,"Landstar System, Inc.",106.11,4256800439,n/a,1993,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/lstr
LNTH,"Lantheus Holdings, Inc.",23.45,903949521.3,n/a,2015,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/lnth
LTRX,"Lantronix, Inc.",2.7,59975691.3,n/a,2000,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/ltrx
LSCC,Lattice Semiconductor Corporation,12.55,1651559067,n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/lscc
LAUR,"Laureate Education, Inc.",14.51,3254819458,n/a,2017,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/laur
LAWS,"Lawson Products, Inc.",29.92,267961425.6,n/a,n/a,Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/laws
LAZY,"Lazydays Holdings, Inc.",5.74,48627029.92,n/a,n/a,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/lazy
LCNB,LCNB Corporation,16.75,222695873,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/lcnb
LPTX,"LEAP THERAPEUTICS, INC.",1.75,38955526.75,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/lptx
LEGH,Legacy Housing Corporation,13.98,335520000,n/a,2018,Basic Industries,Homebuilding,https://www.nasdaq.com/symbol/legh
LGCY,Legacy Reserves Inc.,1.23,137101545.3,n/a,2007,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/lgcy
LTXB,"LegacyTexas Financial Group, Inc.",39.26,1906649337,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/ltxb
DDBI,Legg Mason Developed EX-US Diversified Core ETF,26.72,10688000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ddbi
EDBI,Legg Mason Emerging Markets Diversified Core ETF,28.12,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/edbi
INFR,Legg Mason Global Infrastructure ETF,29.1402,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/infr
LVHD,Legg Mason Low Volatility High Dividend ETF,31.2301,633969468.5,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lvhd
SQLV,Legg Mason Small-Cap Quality Value ETF,27.15,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sqlv
UDBI,Legg Mason US Diversified Core ETF,30.17,3137680,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/udbi
LACQ,Leisure Acquisition Corp.,9.96,249000000,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/lacq
LACQU,Leisure Acquisition Corp.,10.3,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/lacqu
LACQW,Leisure Acquisition Corp.,0.72,0,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/lacqw
LMAT,"LeMaitre Vascular, Inc.",29.76,582762552,n/a,2006,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/lmat
TREE,"LendingTree, Inc.",310.87,3988620644,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/tree
LEVL,"Level One Bancorp, Inc.",23,178254968,n/a,2018,Finance,Major Banks,https://www.nasdaq.com/symbol/levl
LXRX,"Lexicon Pharmaceuticals, Inc.",6.55,693811383.1,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/lxrx
LX,LexinFintech Holdings Ltd.,11.06,733294247.1,66301469,2017,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/lx
LFAC,LF Capital Acquistion Corp.,10.04,194838750,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/lfac
LFACU,LF Capital Acquistion Corp.,10.4,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/lfacu
LFACW,LF Capital Acquistion Corp.,0.42,0,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/lfacw
LGIH,"LGI Homes, Inc.",58.03,1317709552,n/a,2013,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/lgih
LHCG,LHC Group,108.12,3395635209,n/a,2005,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/lhcg
LLIT,Lianluo Smart Limited,1.41,24825286.26,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/llit
LBRDA,Liberty Broadband Corporation,88.04,15966943556,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/lbrda
LBRDK,Liberty Broadband Corporation,88.1,15977825162,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/lbrdk
LEXEA,"Liberty Expedia Holdings, Inc.",43.6,2499431694,n/a,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/lexea
LEXEB,"Liberty Expedia Holdings, Inc.",47.0016,2694433227,n/a,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/lexeb
LBTYA,Liberty Global plc,25.26,18745559064,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/lbtya
LBTYB,Liberty Global plc,26.2098,19450409895,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/lbtyb
